case:concept:name,rec_act,rec_res,any_first_batch_match_in_10,appears_anywhere_in_10,path_found_depth_le_200
20191012540,Pending Request for Reservation Closure,BOCSER,True,True,
20191012542,Request completed with account closure,BOC,True,True,
20191012547,Pending Request for Reservation Closure,BOC,True,True,
20191012548,Authorization Requested,00147,True,True,
20191012555,Evaluating Request (WITH registered letter),00594,True,True,
20191012560,Request completed with account closure,BOC,True,True,
20191012569,Pending Request for Reservation Closure,BOC,True,True,
20191012571,Request completed with account closure,BOCSER,True,True,
20191012573,Request completed with account closure,BOC,True,True,
20191012574,Request completed with account closure,BOC,True,True,
20191012580,Request completed with account closure,BOC,True,True,
20191012581,Pending Request for Reservation Closure,BOCSER,True,True,
20191012585,Pending Request for Reservation Closure,BOC,True,True,
20191012587,Request completed with account closure,BOC,True,True,
20191012590,Request completed with account closure,BOC,True,True,
20191012591,Service closure Request with BO responsibility,00849,True,True,
20191012595,Pending Request for Reservation Closure,BOC,True,True,
20191012599,Pending Request for Reservation Closure,BOC,True,True,
20191012600,Pending Liquidation Request,BOC,True,True,
20191012602,Service closure Request with BO responsibility,00842,True,True,
20191012604,Request completed with account closure,BOCSER,True,True,
20191012606,Request completed with account closure,BOC,True,True,
20191012607,Pending Request for Reservation Closure,BOC,True,True,
20191012608,Request completed with account closure,BOC,True,True,
20191012610,Request completed with account closure,BOC,True,True,
20191012611,Request completed with account closure,BOC,True,True,
20191012613,Pending Liquidation Request,BOC,True,True,
20191012618,Request completed with account closure,BOCSER,True,True,
20191012622,Pending Liquidation Request,BOC,True,True,
20191012623,Service closure Request with BO responsibility,00842,True,True,
20191012629,Request completed with account closure,BOC,True,True,
20191012631,Service closure Request with BO responsibility,00852,True,True,
20191012636,Request completed with account closure,BOC,True,True,
20191012638,Pending Request for Reservation Closure,BOC,True,True,
20191012640,Request completed with account closure,BOC,True,True,
20191012647,Service closure Request with BO responsibility,00842,True,True,
20191012648,Request completed with account closure,BOC,True,True,
20191012649,Request completed with account closure,BOC,True,True,
20191012651,Pending Request for Reservation Closure,BOCCRF,True,True,
20191012656,Request completed with account closure,BOC,True,True,
20191012657,Pending Liquidation Request,BOC,True,True,
20191012661,Request completed with account closure,BOCSER,True,True,
20191012663,Pending Request for Reservation Closure,BOC,True,True,
20191012664,Request completed with account closure,BOC,True,True,
20191012668,Request completed with account closure,BOC,True,True,
20191012669,Service closure Request with BO responsibility,00842,True,True,
20191012671,Request completed with account closure,BOC,True,True,
20191012673,Service closure Request with BO responsibility,00829,True,True,
20191012675,Request completed with account closure,BOC,True,True,
20191012677,Evaluating Request (WITH registered letter),00147,True,True,
20191012683,Request completed with account closure,BOC,True,True,
20191012685,Request completed with account closure,BOC,True,True,
20191012687,Request completed with account closure,BOC,True,True,
20191012692,Request completed with account closure,BOC,True,True,
20191012698,Pending Request for Reservation Closure,BOC,True,True,
20191012700,Request completed with account closure,BOC,True,True,
20191012708,Pending Request for Reservation Closure,BOC,True,True,
20191012711,Pending Request for Reservation Closure,BOC,True,True,
20191012714,Request completed with account closure,BOC,True,True,
20191012720,Service closure Request with BO responsibility,00829,True,True,
20191012723,Request completed with account closure,BOC,True,True,
20191012726,Request completed with account closure,BOC,True,True,
20191012730,Service closure Request with BO responsibility,00842,True,True,
20191012732,Pending Request for Reservation Closure,BOCSER,True,True,
20191012733,Request completed with account closure,BOC,True,True,
20191012737,Pending Request for Reservation Closure,BOC,True,True,
20191012739,Request completed with account closure,BOCSER,True,True,
20191012746,Request completed with account closure,BOC,True,True,
20191012747,Pending Request for Reservation Closure,BOC,True,True,
20191012748,Request completed with account closure,BOC,True,True,
20191012749,Request completed with account closure,BOC,True,True,
20191012751,Request completed with account closure,BOC,True,True,
20191012752,Pending Request for Reservation Closure,BOC,True,True,
20191012753,Evaluating Request (WITH registered letter),00594,True,True,
20191012754,Request completed with account closure,BOC,True,True,
20191012755,Service closure Request with BO responsibility,00844,True,True,
20191012758,Service closure Request with BO responsibility,00842,True,True,
20191012759,Evaluating Request (WITH registered letter),00401,True,True,
20191012761,Pending Request for Reservation Closure,BOC,True,True,
20191012766,Request completed with account closure,BOCSER,True,True,
20191012767,Request completed with account closure,BOC,True,True,
20191012771,Service closure Request with BO responsibility,00829,True,True,
20191012772,Service closure Request with BO responsibility,00829,True,True,
20191012776,Authorization Requested,00147,True,True,
20191012779,Service closure Request with BO responsibility,00829,True,True,
20191012780,Pending Liquidation Request,BOC,True,True,
20191012781,Pending Request for Reservation Closure,BOC,True,True,
20191012782,Request completed with account closure,BOCSER,True,True,
20191012786,Request completed with account closure,BOC,True,True,
20191012787,Request completed with account closure,BOC,True,True,
20191012788,Pending Liquidation Request,BOC,True,True,
20191012790,Pending Request for Reservation Closure,BOC,True,True,
20191012793,Pending Liquidation Request,BOC,True,True,
20191012795,Request completed with account closure,BOC,True,True,
20191012796,Request completed with account closure,BOC,True,True,
20191012798,Service closure Request with BO responsibility,00842,True,True,
20191012799,Pending Liquidation Request,BOC,True,True,
20191012800,Service closure Request with BO responsibility,00837,True,True,
20191012801,Request completed with account closure,BOC,True,True,
20191012802,Request completed with account closure,BOC,True,True,
20191012807,Request completed with account closure,BOC,True,True,
20191012810,Request completed with account closure,BOCSER,True,True,
20191012812,Request completed with account closure,BOC,True,True,
20191012816,Request completed with account closure,BOC,True,True,
20191012817,Request completed with account closure,BOCSER,True,True,
20191012819,Request completed with account closure,BOC,True,True,
20191012821,Service closure Request with BO responsibility,00835,True,True,
20191012822,Pending Liquidation Request,BOC,True,True,
20191012834,Request completed with account closure,BOC,True,True,
20191012839,Evaluating Request (WITH registered letter),00147,True,True,
20191012845,Pending Request for Reservation Closure,BOCCRF,True,True,
20191012849,Request completed with account closure,BOC,True,True,
20191012851,Request completed with account closure,BOC,True,True,
20191012853,Request completed with account closure,BOC,True,True,
20191012857,Request completed with account closure,BOC,True,True,
20191012861,Pending Request for Reservation Closure,BOC,True,True,
20191012864,Request completed with account closure,BOC,True,True,
20191012866,Request completed with account closure,BOC,True,True,
20191012871,Service closure Request with BO responsibility,00829,True,True,
20191012873,Pending Liquidation Request,BOC,True,True,
20191012877,Request completed with account closure,BOC,True,True,
20191012881,Request completed with account closure,BOC,True,True,
20191012882,Pending Request for Reservation Closure,BOCSER,True,True,
20191012883,Pending Request for Reservation Closure,BOC,True,True,
20191012893,Request completed with account closure,BOC,True,True,
20191012894,Request completed with account closure,BOC,True,True,
20191012896,Request completed with account closure,BOC,True,True,
20191012906,Request completed with account closure,BOC,True,True,
20191012907,Service closure Request with BO responsibility,00829,True,True,
20191012910,Request completed with account closure,BOC,True,True,
20191012915,Request completed with account closure,BOC,True,True,
20191012918,Request completed with account closure,BOCSER,True,True,
20191012919,Pending Request for Reservation Closure,BOC,True,True,
20191012922,Request completed with account closure,BOC,True,True,
20191012923,Request completed with account closure,BOC,True,True,
20191012927,Pending Request for Reservation Closure,BOC,True,True,
20191012935,Request completed with account closure,BOC,True,True,
20191012941,Pending Request for Reservation Closure,BOC,True,True,
20191012942,Pending Request for Reservation Closure,BOCSER,True,True,
20191012945,Pending Liquidation Request,BOC,True,True,
20191012946,Request completed with account closure,BOC,True,True,
20191012957,Service closure Request with BO responsibility,00842,True,True,
20191012959,Service closure Request with BO responsibility,00844,True,True,
20191012960,Service closure Request with BO responsibility,00842,True,True,
20191012964,Request completed with account closure,BOC,True,True,
20191012966,Request completed with account closure,BOC,True,True,
20191012967,Pending Request for Reservation Closure,BOCSER,True,True,
20191012970,Request completed with account closure,BOC,True,True,
20191012971,Request completed with account closure,BOC,True,True,
20191012972,Request completed with account closure,BOC,True,True,
20191012973,Service closure Request with BO responsibility,00829,True,True,
20191012975,Service closure Request with BO responsibility,00842,True,True,
20191012979,Request completed with account closure,BOC,True,True,
20191012980,Request completed with account closure,BOC,True,True,
20191012981,Pending Request for Reservation Closure,BOCSER,True,True,
20191012986,Request completed with account closure,BOC,True,True,
20191012987,Pending Request for Reservation Closure,BOC,True,True,
20191012988,Pending Request for Reservation Closure,BOCSER,True,True,
20191012991,Request completed with account closure,BOC,True,True,
20191012993,Pending Request for Reservation Closure,BOC,True,True,
20191012996,Request completed with account closure,BOC,True,True,
20191012998,Request completed with account closure,BOC,True,True,
20191013003,Service closure Request with BO responsibility,00842,True,True,
20191013005,Request completed with account closure,BOC,True,True,
20191013012,Request completed with account closure,BOC,True,True,
20191013016,Request completed with account closure,BOC,True,True,
20191013018,Request completed with account closure,BOC,True,True,
20191013020,Pending Request for Reservation Closure,BOCSER,True,True,
20191013023,Request completed with account closure,BOC,True,True,
20191013025,Request completed with account closure,BOC,True,True,
20191013027,Request completed with account closure,BOC,True,True,
20191013029,Pending Request for Reservation Closure,BOC,True,True,
20191013030,Request completed with account closure,BOC,True,True,
20191013038,Pending Request for Reservation Closure,BOC,True,True,
20191013040,Request completed with account closure,BOC,True,True,
20191013043,Request completed with account closure,BOC,True,True,
20191013047,Request completed with account closure,BOC,True,True,
20191013048,Pending Request for Reservation Closure,BOC,True,True,
20191013049,Request completed with account closure,BOC,True,True,
20191013053,Request completed with account closure,BOC,True,True,
20191013055,Service closure Request with BO responsibility,00829,True,True,
20191013056,Request completed with account closure,BOC,True,True,
20191013057,Request completed with account closure,BOC,True,True,
20191013061,Pending Liquidation Request,BOC,True,True,
20191013063,Request completed with account closure,BOC,True,True,
20191013065,Service closure Request with network responsibility,00147,True,True,
20191013067,Request completed with account closure,BOC,True,True,
20191013071,Service closure Request with network responsibility,00147,True,True,
20191013073,Request completed with account closure,BOC,True,True,
20191013074,Pending Request for Reservation Closure,BOCSER,True,True,
20191013075,Service closure Request with BO responsibility,00842,True,True,
20191013076,Service closure Request with BO responsibility,00842,True,True,
20191013077,Pending Request for Reservation Closure,BOC,True,True,
20191013079,Request completed with account closure,BOC,True,True,
20191013087,Request completed with account closure,BOC,True,True,
20191013088,Service closure Request with BO responsibility,00842,True,True,
20191013089,Pending Request for Reservation Closure,BOCSER,True,True,
20191013091,Request completed with account closure,BOC,True,True,
20191013096,Request completed with account closure,BOC,True,True,
20191013102,Service closure Request with BO responsibility,00829,True,True,
20191013106,Pending Request for Reservation Closure,BOCSER,True,True,
20191013108,Service closure Request with BO responsibility,00842,True,True,
20191013109,Service closure Request with BO responsibility,00829,True,True,
20191013111,Service closure Request with BO responsibility,00842,True,True,
20191013112,Request completed with account closure,BOC,True,True,
20191013115,Request completed with account closure,BOC,True,True,
20191013117,Service closure Request with BO responsibility,00835,True,True,
20191013118,Pending Liquidation Request,BOCSER,True,True,
20191013119,Request completed with account closure,BOC,True,True,
20191013122,Service closure Request with BO responsibility,00829,True,True,
20191013124,Request completed with account closure,BOC,True,True,
20191013125,Pending Liquidation Request,BOC,True,True,
20191013127,Pending Liquidation Request,BOCSER,True,True,
20191013129,Service closure Request with BO responsibility,00829,True,True,
20191013130,Request completed with account closure,BOC,True,True,
20191013132,Request completed with account closure,BOC,True,True,
20191013133,Authorization Requested,00147,True,True,
20191013137,Request completed with account closure,BOC,True,True,
20191013146,Pending Liquidation Request,BOC,True,True,
20191013148,Request completed with account closure,BOC,True,True,
20191013150,Request completed with account closure,BOC,True,True,
20191013153,Request completed with account closure,BOC,True,True,
20191013165,Request completed with account closure,BOC,True,True,
20191013169,Service closure Request with BO responsibility,00842,True,True,
20191013172,Request completed with account closure,BOC,True,True,
20191013174,Request completed with account closure,BOC,True,True,
20191013176,Request completed with account closure,BOC,True,True,
20191013178,Request completed with account closure,BOC,True,True,
20191013179,Request completed with account closure,BOC,True,True,
20191013180,Request completed with account closure,BOC,True,True,
20191013183,Pending Liquidation Request,BOC,True,True,
20191013185,Pending Request for Reservation Closure,BOC,True,True,
20191013186,Request completed with account closure,BOC,True,True,
20191013187,Pending Liquidation Request,BOCSER,True,True,
20191013188,Pending Liquidation Request,BOCSER,True,True,
20191013189,Pending Liquidation Request,BOCSER,True,True,
20191013190,Pending Liquidation Request,BOCSER,True,True,
20191013191,Pending Liquidation Request,BOCSER,True,True,
20191013192,Pending Liquidation Request,BOCSER,True,True,
20191013193,Pending Liquidation Request,BOCSER,True,True,
20191013194,Pending Liquidation Request,BOCSER,True,True,
20191013195,Pending Liquidation Request,BOCSER,True,True,
20191013196,Pending Liquidation Request,BOCSER,True,True,
20191013197,Pending Liquidation Request,BOCSER,True,True,
20191013198,Pending Liquidation Request,BOCSER,True,True,
20191013199,Pending Liquidation Request,BOCSER,True,True,
20191013200,Pending Liquidation Request,BOCSER,True,True,
20191013201,Pending Liquidation Request,BOCSER,True,True,
20191013202,Pending Liquidation Request,BOCSER,True,True,
20191013203,Pending Liquidation Request,BOCSER,True,True,
20191013204,Pending Liquidation Request,BOCSER,True,True,
20191013205,Request completed with account closure,BOC,True,True,
20191013206,Request completed with account closure,BOC,True,True,
20191013210,Request completed with account closure,BOC,True,True,
20191013212,Pending Request for Reservation Closure,BOC,True,True,
20191013214,Service closure Request with BO responsibility,00829,True,True,
20191013215,Request completed with account closure,BOC,True,True,
20191013223,Service closure Request with BO responsibility,00829,True,True,
20191013224,Request completed with account closure,BOC,True,True,
20191013225,Service closure Request with BO responsibility,00829,True,True,
20191013226,Pending Request for Reservation Closure,BOC,True,True,
20191013229,Request completed with account closure,BOC,True,True,
20191013230,Pending Request for Reservation Closure,BOCSER,True,True,
20191013231,Pending Request for Reservation Closure,BOC,True,True,
20191013233,Request completed with account closure,BOC,True,True,
20191013234,Request completed with account closure,BOC,True,True,
20191013237,Service closure Request with BO responsibility,00829,True,True,
20191013240,Request completed with account closure,BOC,True,True,
20191013244,Service closure Request with BO responsibility,00839,True,True,
20191013245,Request completed with account closure,BOC,True,True,
20191013246,Pending Request for Reservation Closure,BOCSER,True,True,
20191013251,Request completed with account closure,BOC,True,True,
20191013252,Pending Request for Reservation Closure,BOC,True,True,
20191013253,Pending Request for Reservation Closure,BOCSER,True,True,
20191013256,Request completed with account closure,BOC,True,True,
20191013259,Pending Request for Reservation Closure,BOC,True,True,
20191013260,Pending Request for Reservation Closure,BOC,True,True,
20191013261,Pending Request for Reservation Closure,BOC,True,True,
20191013263,Request completed with account closure,BOC,True,True,
20191013269,Service closure Request with BO responsibility,00842,True,True,
20191013275,Pending Request for Reservation Closure,BOC,True,True,
20191013277,Request completed with account closure,BOC,True,True,
20191013282,Request completed with account closure,BOC,True,True,
20191013283,Request completed with account closure,BOC,True,True,
20191013292,Service closure Request with BO responsibility,00842,True,True,
20191013294,Request completed with account closure,BOC,True,True,
20191013295,Request completed with account closure,BOC,True,True,
20191013303,Request completed with account closure,BOC,True,True,
20191013306,Request completed with account closure,BOC,True,True,
20191013308,Request completed with account closure,BOC,True,True,
20191013309,Pending Request for Reservation Closure,BOCSER,True,True,
20191013310,Request completed with account closure,BOC,True,True,
20191013312,Pending Liquidation Request,BOC,True,True,
20191013314,Request completed with account closure,BOC,True,True,
20191013316,Pending Request for Reservation Closure,BOC,True,True,
20191013321,Pending Request for Reservation Closure,BOCSER,True,True,
20191013322,Request completed with account closure,BOC,True,True,
20191013324,Request completed with account closure,BOC,True,True,
20191013326,Pending Request for Reservation Closure,BOC,True,True,
20191013327,Service closure Request with BO responsibility,00829,True,True,
20191013329,Request completed with account closure,BOC,True,True,
20191013331,Request completed with account closure,BOC,True,True,
20191013337,Service closure Request with BO responsibility,00829,True,True,
20191013340,Request completed with account closure,BOC,True,True,
20191013342,Service closure Request with BO responsibility,00829,True,True,
20191013344,Request completed with account closure,BOC,True,True,
20191013345,Request completed with account closure,BOC,True,True,
20191013348,Request completed with account closure,BOC,True,True,
20191013349,Pending Request for Reservation Closure,BOCSER,True,True,
20191013350,Service closure Request with BO responsibility,00829,True,True,
20191013351,Request completed with account closure,BOC,True,True,
20191013354,Request completed with account closure,BOC,True,True,
20191013356,Pending Liquidation Request,BOC,True,True,
20191013358,Pending Request for Reservation Closure,BOC,True,True,
20191013359,Request completed with account closure,BOC,True,True,
20191013361,Request completed with account closure,BOC,True,True,
20191013367,Pending Request for Reservation Closure,BOC,True,True,
20191013369,Request completed with account closure,BOC,True,True,
20191013375,Pending Request for Reservation Closure,BOC,True,True,
20191013378,Request completed with account closure,BOC,True,True,
20191013381,Service closure Request with BO responsibility,00829,True,True,
20191013382,Request completed with account closure,BOC,True,True,
20191013387,Service closure Request with BO responsibility,00829,True,True,
20191013388,Service closure Request with BO responsibility,00848,True,True,
20191013389,Request completed with account closure,BOC,True,True,
20191013390,Pending Liquidation Request,BOC,True,True,
20191013391,Authorization Requested,00594,True,True,
20191013392,Request completed with account closure,BOC,True,True,
20191013393,Pending Request for Reservation Closure,BOC,True,True,
20191013394,Request completed with account closure,BOC,True,True,
20191013396,Service closure Request with BO responsibility,00842,True,True,
20191013398,Request completed with account closure,BOC,True,True,
20191013400,Pending Request for Reservation Closure,BOC,True,True,
20191013402,Request completed with account closure,BOC,True,True,
20191013404,Authorization Requested,00509,True,True,
20191013406,Request completed with account closure,BOC,True,True,
20191013407,Request completed with account closure,BOC,True,True,
20191013412,Request completed with account closure,BOC,True,True,
20191013413,Request completed with account closure,BOC,True,True,
20191013414,Service closure Request with BO responsibility,00829,True,True,
20191013416,Request completed with account closure,BOC,True,True,
20191013419,Service closure Request with BO responsibility,00829,True,True,
20191013423,Service closure Request with BO responsibility,00829,True,True,
20191013424,Authorization Requested,00441,True,True,
20191013428,Request completed with account closure,BOC,True,True,
20191013433,Pending Request for Reservation Closure,BOC,True,True,
20191013439,Request completed with account closure,BOC,True,True,
20191013441,Request completed with account closure,BOC,True,True,
20191013442,Request completed with account closure,BOC,True,True,
20191013446,Request completed with account closure,BOC,True,True,
20191013448,Request completed with account closure,BOC,True,True,
20191013449,Request completed with account closure,BOC,True,True,
20191013450,Pending Request for Reservation Closure,BOC,True,True,
20191013452,Pending Request for Reservation Closure,BOCSER,True,True,
20191013453,Request completed with account closure,BOC,True,True,
20191013457,Request completed with account closure,BOC,True,True,
20191013460,Request completed with account closure,BOC,True,True,
20191013461,Pending Request for Reservation Closure,BOC,True,True,
20191013463,Pending Request for Reservation Closure,BOC,True,True,
20191013464,Service closure Request with BO responsibility,00835,True,True,
20191013469,Request completed with account closure,BOC,True,True,
20191013472,Pending Request for Reservation Closure,BOC,True,True,
20191013476,Request completed with account closure,BOC,True,True,
20191013477,Request completed with account closure,BOC,True,True,
20191013479,Request completed with account closure,BOC,True,True,
20191013493,Pending Request for Reservation Closure,BOC,True,True,
20191013500,Pending Liquidation Request,BOC,True,True,
20191013501,Pending Request for Reservation Closure,BOC,True,True,
20191013502,Request completed with account closure,BOC,True,True,
20191013503,Request completed with account closure,BOC,True,True,
20191013504,Request completed with account closure,BOC,True,True,
20191013505,Pending Request for Reservation Closure,BOC,True,True,
20191013507,Service closure Request with BO responsibility,00829,True,True,
20191013509,Request completed with account closure,BOC,True,True,
20191013511,Request completed with account closure,BOC,True,True,
20191013515,Request completed with account closure,BOC,True,True,
20191013520,Request completed with account closure,BOC,True,True,
20191013524,Request completed with account closure,BOC,True,True,
20191013525,Service closure Request with BO responsibility,00829,True,True,
20191013526,Pending Request for Reservation Closure,BOCSER,True,True,
20191013530,Pending Request for Reservation Closure,BOC,True,True,
20191013532,Request completed with account closure,BOC,True,True,
20191013534,Request completed with account closure,BOC,True,True,
20191013535,Request completed with account closure,BOC,True,True,
20191013541,Service closure Request with BO responsibility,00829,True,True,
20191013542,Request completed with account closure,BOC,True,True,
20191013544,Request completed with account closure,BOC,True,True,
20191013545,Service closure Request with BO responsibility,00829,True,True,
20191013546,Service closure Request with BO responsibility,00842,True,True,
20191013550,Request completed with account closure,BOC,True,True,
20191013551,Request completed with account closure,BOC,True,True,
20191013554,Request completed with account closure,BOC,True,True,
20191013557,Pending Liquidation Request,BOC,True,True,
20191013560,Request completed with account closure,BOC,True,True,
20191013562,Request completed with account closure,BOC,True,True,
20191013563,Request completed with account closure,BOC,True,True,
20191013566,Request completed with account closure,BOC,True,True,
20191013568,Request completed with account closure,BOC,True,True,
20191013570,Request completed with account closure,BOC,True,True,
20191013576,Request completed with account closure,BOC,True,True,
20191013577,Pending Request for Reservation Closure,BOC,True,True,
20191013582,Pending Request for Reservation Closure,BOC,True,True,
20191013583,Pending Request for Reservation Closure,BOCSER,True,True,
20191013585,Request completed with account closure,BOC,True,True,
20191013586,Pending Request for Reservation Closure,BOC,True,True,
20191013587,Request completed with account closure,BOC,True,True,
20191013598,Pending Request for Reservation Closure,BOCSER,True,True,
20191013599,Request completed with account closure,BOC,True,True,
20191013601,Request completed with account closure,BOC,True,True,
20191013602,Request completed with account closure,BOC,True,True,
20191013604,Request completed with account closure,BOC,True,True,
20191013605,Request completed with account closure,BOC,True,True,
20191013606,Service closure Request with BO responsibility,00829,True,True,
20191013611,Pending Request for Reservation Closure,BOC,True,True,
20191013612,Service closure Request with BO responsibility,00842,True,True,
20191013613,Pending Request for Reservation Closure,BOC,True,True,
20191013614,Request completed with account closure,BOC,True,True,
20191013618,Pending Request for Reservation Closure,BOCSER,True,True,
20191013621,Pending Request for Reservation Closure,BOC,True,True,
20191013625,Service closure Request with BO responsibility,00829,True,True,
20191013626,Pending Request for Reservation Closure,BOC,True,True,
20191013636,Request completed with account closure,BOC,True,True,
20191013638,Service closure Request with BO responsibility,00835,True,True,
20191013640,Request completed with account closure,BOC,True,True,
20191013641,Request completed with account closure,BOC,True,True,
20191013642,Pending Request for Reservation Closure,BOCSER,True,True,
20191013645,Request completed with account closure,BOC,True,True,
20191013646,Pending Request for Reservation Closure,BOC,True,True,
20191013648,Service closure Request with BO responsibility,00835,True,True,
20191013649,Pending Request for Reservation Closure,BOCSER,True,True,
20191013653,Pending Request for Reservation Closure,BOC,True,True,
20191013655,Pending Request for Reservation Closure,BOCSER,True,True,
20191013657,Request completed with account closure,BOC,True,True,
20191013660,Pending Liquidation Request,BOC,True,True,
20191013662,Service closure Request with BO responsibility,00849,True,True,
20191013663,Pending Request for Reservation Closure,BOC,True,True,
20191013667,Request completed with account closure,BOC,True,True,
20191013669,Pending Liquidation Request,BOC,True,True,
20191013673,Service closure Request with BO responsibility,00829,True,True,
20191013674,Request completed with account closure,BOC,True,True,
20191013677,Pending Liquidation Request,BOC,True,True,
20191013679,Service closure Request with BO responsibility,00829,True,True,
20191013681,Pending Request for Reservation Closure,BOCSER,True,True,
20191013682,Pending Request for Reservation Closure,BOC,True,True,
20191013683,Pending Request for Reservation Closure,BOC,True,True,
20191013685,Pending Request for Reservation Closure,BOC,True,True,
20191013688,Pending Liquidation Request,BOC,True,True,
20191013689,Request completed with account closure,BOC,True,True,
20191013693,Pending Request for Reservation Closure,BOC,True,True,
20191013695,Request completed with account closure,BOC,True,True,
20191013696,Pending Request for Reservation Closure,BOC,True,True,
20191013699,Pending Liquidation Request,BOCSER,True,True,
20191013700,Evaluating Request (WITH registered letter),00147,True,True,
20191013703,Pending Request for Reservation Closure,SDCRAP,True,True,
20191013707,Authorization Requested,00476,True,True,
20191013709,Pending Request for Reservation Closure,BOC,True,True,
20191013710,Request completed with account closure,BOC,True,True,
20191013714,Pending Request for Reservation Closure,BOC,True,True,
20191013718,Service closure Request with BO responsibility,00829,True,True,
20191013719,Pending Liquidation Request,BOCSER,True,True,
20191013721,Service closure Request with network responsibility,00767,True,True,
20191013723,Request completed with account closure,BOC,True,True,
20191013724,Pending Request for Reservation Closure,BOCSER,True,True,
20191013726,Pending Liquidation Request,BOCSER,True,True,
20191013728,Pending Request for Reservation Closure,BOC,True,True,
20191013730,Request completed with account closure,BOC,True,True,
20191013732,Request completed with account closure,BOC,True,True,
20191013733,Request completed with account closure,BOC,True,True,
20191013737,Pending Liquidation Request,BOCSER,True,True,
20191013738,Request completed with account closure,BOC,True,True,
20191013741,Pending Liquidation Request,BOCSER,True,True,
20191013743,Pending Liquidation Request,BOC,True,True,
20191013744,Pending Request for Reservation Closure,BOCSER,True,True,
20191013748,Pending Liquidation Request,BOCSER,True,True,
20191013750,Pending Liquidation Request,BOC,True,True,
20191013751,Pending Request for Reservation Closure,BOC,True,True,
20191013755,Evaluating Request (WITH registered letter),00045,True,True,
20191013756,Request completed with account closure,BOC,True,True,
20191013757,Evaluating Request (WITH registered letter),00147,True,True,
20191013759,Service closure Request with BO responsibility,00829,True,True,
20191013760,Pending Request for Reservation Closure,BOC,True,True,
20191013761,Authorization Requested,00441,True,True,
20191013762,Pending Liquidation Request,BOCSER,True,True,
20191013763,Pending Request for Reservation Closure,BOCSER,True,True,
20191013767,Service closure Request with BO responsibility,00829,True,True,
20191013768,Evaluating Request (WITH registered letter),00147,True,True,
20191013769,Pending Request for Reservation Closure,BOCSER,True,True,
20191013770,Request completed with account closure,BOC,True,True,
20191013771,Request completed with account closure,BOC,True,True,
20191013776,Request completed with account closure,BOC,True,True,
20191013777,Request completed with account closure,BOC,True,True,
20191013779,Service closure Request with BO responsibility,00829,True,True,
20191013784,Pending Request for Reservation Closure,BOC,True,True,
20191013790,Pending Request for Reservation Closure,BOC,True,True,
20191013795,Pending Request for Reservation Closure,BOC,True,True,
20191013796,Request completed with account closure,BOC,True,True,
20191013797,Service closure Request with BO responsibility,00829,True,True,
20191013798,Service closure Request with BO responsibility,00829,True,True,
20191013802,Request completed with account closure,BOC,True,True,
20191013803,Pending Liquidation Request,BOCSER,True,True,
20191013805,Service closure Request with BO responsibility,00829,True,True,
20191013806,Service closure Request with BO responsibility,00829,True,True,
20191013811,Pending Request for Reservation Closure,BOC,True,True,
20191013812,Request completed with account closure,BOC,True,True,
20191013815,Request completed with account closure,BOC,True,True,
20191013817,Pending Liquidation Request,BOC,True,True,
20191013818,Pending Liquidation Request,BOCSER,True,True,
20191013820,Pending Request for Reservation Closure,BOCSER,True,True,
20191013821,Pending Liquidation Request,BOC,True,True,
20191013822,Pending Request for Reservation Closure,BOC,True,True,
20191013823,Service closure Request with BO responsibility,00829,True,True,
20191013824,Pending Liquidation Request,BOC,True,True,
20191013826,Request completed with account closure,BOC,True,True,
20191013827,Pending Request for Reservation Closure,BOCSER,True,True,
20191013829,Authorization Requested,00476,True,True,
20191013831,Service closure Request with BO responsibility,00829,True,True,
20191013835,Request completed with account closure,BOC,True,True,
20191013836,Pending Request for Reservation Closure,BOCSER,True,True,
20191013845,Service closure Request with BO responsibility,00829,True,True,
20191013846,Service closure Request with BO responsibility,00829,True,True,
20191013850,Pending Liquidation Request,BOCSER,True,True,
20191013851,Pending Liquidation Request,BOCSER,True,True,
20191013852,Pending Liquidation Request,BOCSER,True,True,
20191013853,Pending Request for Reservation Closure,BOC,True,True,
20191013854,Service closure Request with BO responsibility,00829,True,True,
20191013855,Pending Request for Reservation Closure,BOC,True,True,
20191013856,Request completed with account closure,BOC,True,True,
20191013859,Pending Request for Reservation Closure,BOCSER,True,True,
20191013863,Request completed with account closure,BOC,True,True,
20191013864,Request completed with account closure,BOC,True,True,
20191013866,Pending Liquidation Request,BOCSER,True,True,
20191013868,Pending Liquidation Request,BOCSER,True,True,
20191013870,Pending Liquidation Request,BOCSER,True,True,
20191013871,Pending Liquidation Request,BOCSER,True,True,
20191013872,Pending Liquidation Request,BOCSER,True,True,
20191013873,Pending Liquidation Request,BOCSER,True,True,
20191013874,Pending Liquidation Request,BOCSER,True,True,
20191013875,Pending Liquidation Request,BOCSER,True,True,
20191013876,Pending Liquidation Request,BOCSER,True,True,
20191013877,Pending Liquidation Request,BOCSER,True,True,
20191013878,Pending Liquidation Request,BOCSER,True,True,
20191013879,Pending Liquidation Request,BOCSER,True,True,
20191013880,Pending Liquidation Request,BOCSER,True,True,
20191013881,Pending Liquidation Request,BOCSER,True,True,
20191013882,Pending Liquidation Request,BOCSER,True,True,
20191013883,Pending Liquidation Request,BOCSER,True,True,
20191013884,Pending Liquidation Request,BOCSER,True,True,
20191013885,Pending Liquidation Request,BOCSER,True,True,
