case:concept:name,concept:name,org:resource,start:timestamp,time:timestamp,case:RequestedAmount,case:ApplicationType = New credit,case:ApplicationType = Limit raise,EventOrigin = Application,EventOrigin = Offer,EventOrigin = Workflow,Action = Created,Action = statechange,Action = Deleted,"case:LoanGoal = Other, see explanation",case:LoanGoal = Car,case:LoanGoal = Not speficied,case:LoanGoal = Home improvement,case:LoanGoal = Unknown,case:LoanGoal = Caravan / Camper,case:LoanGoal = Existing loan takeover,case:LoanGoal = Extra spending limit,case:LoanGoal = Motorcycle,case:LoanGoal = Boat,case:LoanGoal = Remaining debt home,case:LoanGoal = Tax payments,case:LoanGoal = Business goal,case:LoanGoal = Debt restructuring
Application_1903879559,A_Incomplete,User_126,2016-11-04 12:49:46.284000+00:00,2016-11-04 12:51:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1903879559,A_Validating,User_27,2016-11-04 08:22:46.284000+00:00,2016-11-07 10:13:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1903879559,O_Accepted,User_99,2016-11-04 12:49:46.284000+00:00,2016-11-07 12:53:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1903879559,A_Pending,User_75,2016-11-07 12:53:46.284000+00:00,2016-11-07 12:53:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1903879559,A_Validating,User_131,2016-10-31 23:10:46.284000+00:00,2016-11-07 15:59:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1903879559,O_Accepted,User_87,2016-11-07 10:13:46.284000+00:00,2016-11-08 05:24:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1903879559,A_Pending,User_109,2016-11-08 05:24:46.284000+00:00,2016-11-08 05:24:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1903879559,A_Validating,User_133,2016-11-04 12:51:46.284000+00:00,2016-11-10 11:21:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1903879559,O_Accepted,User_129,2016-11-10 11:21:46.284000+00:00,2016-11-10 11:44:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1903879559,A_Pending,User_129,2016-11-10 11:44:46.284000+00:00,2016-11-10 11:44:46.284000+00:00,39500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Application_1905372994,A_Create Application,User_1,2016-10-07 12:50:23.080000+00:00,2016-10-07 12:50:23.080000+00:00,9500.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905372994,A_Submitted,User_1,2016-10-07 12:50:23.080000+00:00,2016-10-07 12:50:23.834000+00:00,9500.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905372994,A_Concept,User_1,2016-10-07 12:50:23.834000+00:00,2016-10-07 12:51:43.293000+00:00,9500.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905372994,A_Accepted,User_43,2016-10-07 12:51:43.293000+00:00,2016-10-08 14:56:11.707000+00:00,9500.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905372994,O_Create Offer,User_43,2016-10-08 14:56:11.707000+00:00,2016-10-08 15:00:56.078000+00:00,9500.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905372994,O_Created,User_43,2016-10-08 15:00:56.078000+00:00,2016-10-08 15:00:56.609000+00:00,9500.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905372994,O_Sent (mail and online),User_43,2016-10-08 15:00:56.609000+00:00,2016-10-08 15:01:05.501000+00:00,9500.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905372994,A_Complete,User_43,2016-10-08 15:01:05.501000+00:00,2016-10-08 15:01:05.524000+00:00,9500.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905372994,A_Validating,User_131,2016-10-08 15:01:05.524000+00:00,2016-10-19 13:58:05.524000+00:00,9500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905372994,O_Accepted,User_75,2016-10-19 13:58:05.524000+00:00,2016-10-19 14:21:05.524000+00:00,9500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905372994,A_Pending,User_75,2016-10-19 14:21:05.524000+00:00,2016-10-19 14:21:05.524000+00:00,9500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905967471,A_Create Application,User_40,2016-10-31 08:59:10.559000+00:00,2016-10-31 08:59:10.559000+00:00,30000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905967471,A_Concept,User_40,2016-10-31 08:59:10.559000+00:00,2016-10-31 08:59:10.580000+00:00,30000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905967471,A_Accepted,User_40,2016-10-31 08:59:10.580000+00:00,2016-10-31 09:02:51.490000+00:00,30000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905967471,O_Create Offer,User_40,2016-10-31 09:02:51.490000+00:00,2016-10-31 09:06:37.316000+00:00,30000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905967471,O_Created,User_40,2016-10-31 09:06:37.316000+00:00,2016-10-31 09:06:38.023000+00:00,30000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905967471,O_Sent (mail and online),User_40,2016-10-31 09:06:38.023000+00:00,2016-10-31 09:06:45.760000+00:00,30000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905967471,W_Complete application,User_40,2016-10-31 09:06:45.760000+00:00,2016-10-31 09:06:45.772000+00:00,30000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905967471,A_Complete,User_40,2016-10-31 09:06:45.772000+00:00,2016-10-31 09:06:45.782000+00:00,30000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1905967471,A_Validating,User_125,2016-10-31 09:06:45.782000+00:00,2016-11-11 12:19:45.782000+00:00,30000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905967471,O_Returned,User_126,2016-11-11 12:19:45.782000+00:00,2016-11-11 12:19:45.782000+00:00,30000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905967471,W_Validate application,User_120,2016-11-11 12:19:45.782000+00:00,2016-11-11 12:22:45.782000+00:00,30000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905967471,A_Incomplete,User_113,2016-11-11 12:22:45.782000+00:00,2016-11-11 12:24:45.782000+00:00,30000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905967471,A_Validating,User_131,2016-11-11 12:24:45.782000+00:00,2016-11-14 09:22:45.782000+00:00,30000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905967471,O_Returned,User_122,2016-11-14 09:22:45.782000+00:00,2016-11-14 09:22:45.782000+00:00,30000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905967471,A_Denied,User_75,2016-11-14 09:22:45.782000+00:00,2016-11-14 14:41:45.782000+00:00,30000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1905967471,O_Refused,User_83,2016-11-14 14:41:45.782000+00:00,2016-11-14 14:41:45.782000+00:00,30000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1906109703,A_Create Application,User_1,2016-10-10 16:36:04.585000+00:00,2016-10-10 16:36:04.585000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1906109703,A_Submitted,User_1,2016-10-10 16:36:04.585000+00:00,2016-10-10 16:36:05.397000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1906109703,W_Handle leads,User_61,2016-10-10 16:36:05.397000+00:00,2016-10-10 17:43:21.856000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1906109703,A_Concept,User_61,2016-10-10 17:43:21.856000+00:00,2016-10-10 17:43:21.865000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1906109703,A_Accepted,User_60,2016-10-10 17:43:21.865000+00:00,2016-10-27 07:08:27.457000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1906109703,O_Create Offer,User_60,2016-10-27 07:08:27.457000+00:00,2016-10-27 07:13:47.786000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1906109703,O_Created,User_60,2016-10-27 07:13:47.786000+00:00,2016-10-27 07:13:48.474000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1906109703,O_Sent (mail and online),User_60,2016-10-27 07:13:48.474000+00:00,2016-10-27 07:14:23.844000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1906109703,A_Complete,User_60,2016-10-27 07:14:23.844000+00:00,2016-10-27 07:14:23.872000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1906109703,A_Validating,User_131,2016-10-27 07:14:23.872000+00:00,2016-10-27 16:26:23.872000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1906109703,O_Accepted,User_107,2016-10-27 16:26:23.872000+00:00,2016-10-31 05:22:23.872000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1906109703,A_Pending,User_29,2016-10-31 05:22:23.872000+00:00,2016-10-31 05:22:23.872000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Create Application,User_1,2016-10-24 21:15:41.530000+00:00,2016-10-24 21:15:41.530000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,A_Submitted,User_1,2016-10-24 21:15:41.530000+00:00,2016-10-24 21:15:42.247000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,A_Concept,User_1,2016-10-24 21:15:42.247000+00:00,2016-10-24 21:16:36.833000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,A_Accepted,User_80,2016-10-24 21:16:36.833000+00:00,2016-10-25 15:00:28.352000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,O_Create Offer,User_80,2016-10-25 15:00:28.352000+00:00,2016-10-25 15:05:06.085000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,O_Created,User_80,2016-10-25 15:05:06.085000+00:00,2016-10-25 15:05:06.811000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,O_Create Offer,User_80,2016-10-25 15:05:06.811000+00:00,2016-10-25 15:05:31.361000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,O_Created,User_80,2016-10-25 15:05:31.361000+00:00,2016-10-25 15:05:31.932000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,O_Sent (mail and online),User_80,2016-10-25 15:05:31.932000+00:00,2016-10-25 15:06:58.528000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,O_Sent (mail and online),User_80,2016-10-25 15:06:58.528000+00:00,2016-10-25 15:06:58.529000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,W_Complete application,User_80,2016-10-25 15:06:58.529000+00:00,2016-10-25 15:06:58.541000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,A_Complete,User_80,2016-10-25 15:06:58.541000+00:00,2016-10-25 15:06:58.550000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_190734181,A_Complete,User_72,2016-10-25 15:06:58.550000+00:00,2016-10-25 15:06:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Validating,User_123,2016-10-25 15:06:58.550000+00:00,2016-11-03 11:47:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,O_Returned,User_113,2016-11-03 11:47:58.550000+00:00,2016-11-03 11:47:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Incomplete,User_120,2016-11-03 11:47:58.550000+00:00,2016-11-03 11:47:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,O_Returned,User_123,2016-11-03 11:47:58.550000+00:00,2016-11-03 11:47:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,W_Validate application,User_99,2016-11-03 11:47:58.550000+00:00,2016-11-03 11:56:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Incomplete,User_121,2016-11-03 11:56:58.550000+00:00,2016-11-03 11:56:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Validating,User_133,2016-11-03 11:47:58.550000+00:00,2016-11-04 15:54:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,O_Returned,User_133,2016-11-04 15:54:58.550000+00:00,2016-11-04 15:54:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Incomplete,User_109,2016-11-04 15:54:58.550000+00:00,2016-11-04 15:56:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Validating,User_112,2016-11-04 15:56:58.550000+00:00,2016-11-09 06:45:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Validating,User_123,2016-10-31 23:10:46.284000+00:00,2016-11-09 10:32:46.284000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,O_Accepted,User_93,2016-11-09 06:45:58.550000+00:00,2016-11-09 10:38:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Pending,User_29,2016-11-09 10:38:58.550000+00:00,2016-11-09 10:38:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Validating,User_121,2016-11-03 11:56:58.550000+00:00,2016-11-11 11:11:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,O_Returned,User_133,2016-11-11 11:11:58.550000+00:00,2016-11-11 11:11:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Incomplete,User_126,2016-11-11 11:11:58.550000+00:00,2016-11-11 11:11:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Validating,User_131,2016-11-11 11:11:58.550000+00:00,2016-11-14 12:25:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,O_Returned,User_121,2016-11-14 12:25:58.550000+00:00,2016-11-14 12:25:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,W_Validate application,User_83,2016-11-14 12:25:58.550000+00:00,2016-11-14 12:29:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Incomplete,User_68,2016-11-14 12:29:58.550000+00:00,2016-11-14 12:29:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Validating,User_27,2016-11-14 12:29:58.550000+00:00,2016-11-15 07:30:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,O_Returned,User_113,2016-11-15 07:30:58.550000+00:00,2016-11-15 07:30:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Incomplete,User_113,2016-11-15 07:30:58.550000+00:00,2016-11-15 07:30:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Validating,User_123,2016-11-15 07:30:58.550000+00:00,2016-11-15 09:34:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,O_Returned,User_126,2016-11-15 09:34:58.550000+00:00,2016-11-15 09:34:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,W_Validate application,User_119,2016-11-15 09:34:58.550000+00:00,2016-11-15 09:35:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Incomplete,User_93,2016-11-15 09:35:58.550000+00:00,2016-11-15 09:35:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Validating,User_121,2016-11-15 09:35:58.550000+00:00,2016-11-22 06:46:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,O_Accepted,User_129,2016-11-22 06:46:58.550000+00:00,2016-11-22 10:42:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_190734181,A_Pending,User_126,2016-11-22 10:42:58.550000+00:00,2016-11-22 10:42:58.550000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1909723515,A_Create Application,User_1,2016-10-23 17:49:15.261000+00:00,2016-10-23 17:49:15.261000+00:00,10000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1909723515,A_Submitted,User_1,2016-10-23 17:49:15.261000+00:00,2016-10-23 17:49:16.068000+00:00,10000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1909723515,A_Concept,User_1,2016-10-23 17:49:16.068000+00:00,2016-10-23 17:50:23.554000+00:00,10000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1909723515,A_Accepted,User_61,2016-10-23 17:50:23.554000+00:00,2016-10-25 08:56:15.591000+00:00,10000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1909723515,O_Create Offer,User_61,2016-10-25 08:56:15.591000+00:00,2016-10-25 08:57:03.840000+00:00,10000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1909723515,O_Created,User_61,2016-10-25 08:57:03.840000+00:00,2016-10-25 08:57:04.425000+00:00,10000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1909723515,O_Sent (mail and online),User_61,2016-10-25 08:57:04.425000+00:00,2016-10-25 08:57:29.260000+00:00,10000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1909723515,A_Complete,User_61,2016-10-25 08:57:29.260000+00:00,2016-10-25 08:57:29.289000+00:00,10000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1909723515,A_Cancelled,User_1,2016-10-25 08:57:29.289000+00:00,2016-11-24 17:04:29.289000+00:00,10000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1909723515,O_Cancelled,User_84,2016-11-24 17:04:29.289000+00:00,2016-11-24 17:04:29.289000+00:00,10000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1910023757,A_Create Application,User_1,2016-10-31 19:50:58.766000+00:00,2016-10-31 19:50:58.766000+00:00,25000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1910023757,A_Submitted,User_1,2016-10-31 19:50:58.766000+00:00,2016-10-31 19:50:59.929000+00:00,25000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1910023757,A_Concept,User_1,2016-10-31 19:50:59.929000+00:00,2016-10-31 19:52:01.259000+00:00,25000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1910023757,A_Accepted,User_84,2016-10-31 19:52:01.259000+00:00,2016-11-02 13:13:01.259000+00:00,25000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1910023757,O_Create Offer,User_49,2016-11-02 13:13:01.259000+00:00,2016-11-02 13:28:01.259000+00:00,25000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1910023757,O_Created,User_78,2016-11-02 13:28:01.259000+00:00,2016-11-02 13:28:01.259000+00:00,25000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1910023757,O_Sent (mail and online),User_49,2016-11-02 13:28:01.259000+00:00,2016-11-02 13:28:01.259000+00:00,25000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1910023757,A_Complete,User_18,2016-11-02 13:28:01.259000+00:00,2016-11-02 13:28:01.259000+00:00,25000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1910023757,A_Validating,User_118,2016-11-02 13:28:01.259000+00:00,2016-11-02 14:37:01.259000+00:00,25000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
