case:concept:name,concept:name,org:resource,start:timestamp,time:timestamp,CLOSURE_REASON = 1 - Client lost,CLOSURE_REASON = NotDef,CLOSURE_REASON = 4 - Open new bank account. Same dip,CLOSURE_REASON = 2 - Keep bank account. Same dip,CLOSURE_REASON = 7 - Keep other relationships. Same dip,CLOSURE_REASON = 3 - Keep bank account. Different dip,CLOSURE_REASON = 8 - Keep other relationships. Different dip,CLOSURE_REASON = 6 - Relationship changed,CLOSURE_REASON = 5 - Open new bank account. Different dip,CLOSURE_TYPE = Client Recess,CLOSURE_TYPE = Inheritance,CLOSURE_TYPE = Bank Recess,CLOSURE_TYPE = Porting,CLOSURE_TYPE = NotDef
case_2089,Authorization Requested,00004,2019-01-31 14:49:24+00:00,2019-02-01 09:31:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2089,Service closure Request with BO responsibility,BOC,2019-02-01 09:31:24+00:00,2019-02-07 11:03:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2089,Pending Request for Reservation Closure,BOC,2019-02-07 11:03:24+00:00,2019-02-07 11:04:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2089,Pending Liquidation Request,BOC,2019-02-07 11:04:24+00:00,2019-02-08 09:57:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2089,Back-Office Adjustment Requested,BOC,2019-02-08 09:57:24+00:00,2019-02-11 08:15:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2089,Request completed with account closure,BOC,2019-02-11 08:15:24+00:00,2019-02-11 08:15:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2090,Request created,00565,2019-01-31 14:49:24+00:00,2019-01-31 14:49:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2090,Evaluating Request (NO registered letter),00749,2019-01-31 14:49:24+00:00,2019-02-01 08:30:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2090,Service closure Request with network responsibility,00192,2019-02-01 08:30:24+00:00,2019-02-01 08:33:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2090,Service closure Request with BO responsibility,BOC,2019-02-01 08:33:24+00:00,2019-02-01 11:00:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2090,Pending Request for Reservation Closure,BOC,2019-02-01 11:00:24+00:00,2019-02-01 11:00:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2090,Pending Liquidation Request,BOC,2019-02-01 11:00:24+00:00,2019-02-04 17:50:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2090,Back-Office Adjustment Requested,BOC,2019-02-04 17:50:24+00:00,2019-02-05 12:11:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2090,Request completed with account closure,BOC,2019-02-05 12:11:24+00:00,2019-02-05 12:11:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2091,Request created,00592,2019-01-31 14:53:24+00:00,2019-01-31 15:01:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2091,Service closure Request with network responsibility,00558,2019-01-31 15:02:24+00:00,2019-01-31 15:05:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2091,Service closure Request with BO responsibility,BOC,2019-01-31 15:05:24+00:00,2019-02-01 17:26:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2091,Pending Request for Reservation Closure,BOCSER,2019-02-01 17:26:24+00:00,2019-02-01 17:26:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2091,Pending Liquidation Request,BOC,2019-02-01 17:26:24+00:00,2019-02-05 17:08:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2091,Request completed with account closure,BOC,2019-02-05 17:08:24+00:00,2019-02-05 17:08:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2092,Request created,00346,2019-01-31 14:54:24+00:00,2019-01-31 14:54:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2092,Evaluating Request (NO registered letter),00054,2019-01-31 14:54:24+00:00,2019-01-31 15:03:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2092,Service closure Request with network responsibility,NotDef,2019-01-31 15:03:24+00:00,2019-01-31 15:05:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2092,Authorization Requested,00425,2019-01-31 15:05:24+00:00,2019-01-31 15:13:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2092,Service closure Request with BO responsibility,BOC,2019-01-31 15:13:24+00:00,2019-02-07 11:30:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2092,Pending Request for Reservation Closure,BOC,2019-02-07 11:30:24+00:00,2019-02-07 11:31:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2092,Pending Liquidation Request,BOCSER,2019-02-07 11:31:24+00:00,2019-02-11 11:35:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2092,Back-Office Adjustment Requested,BOC,2019-02-11 11:35:24+00:00,2019-02-12 03:12:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2092,Request completed with account closure,BOC,2019-02-12 03:12:24+00:00,2019-02-12 03:12:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2093,Request created,00243,2019-01-31 14:56:24+00:00,2019-01-31 14:59:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2093,Service closure Request with network responsibility,NotDef,2019-01-31 14:59:24+00:00,2019-01-31 14:59:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2093,Authorization Requested,00074,2019-01-31 14:59:24+00:00,2019-01-31 15:26:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2093,Service closure Request with BO responsibility,BOC,2019-01-31 15:26:24+00:00,2019-02-04 08:29:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2093,Pending Request for Reservation Closure,BOC,2019-02-04 08:29:24+00:00,2019-02-04 08:30:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2093,Pending Liquidation Request,BOC,2019-02-04 08:30:24+00:00,2019-02-05 16:09:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2093,Request completed with account closure,BOC,2019-02-05 16:09:24+00:00,2019-02-05 16:09:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2094,Request created,SB64,2019-01-31 15:00:24+00:00,2019-01-31 15:00:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2094,Service closure Request with network responsibility,NotDef,2019-01-31 15:00:24+00:00,2019-01-31 15:00:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2094,Service closure Request with BO responsibility,BOC,2019-01-31 15:00:24+00:00,2019-02-04 16:38:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2094,Network Adjustment Requested,00501,2019-02-04 16:38:24+00:00,2019-02-05 12:52:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2094,Pending Request for Reservation Closure,BOC,2019-02-05 12:52:24+00:00,2019-02-05 12:56:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2094,Pending Liquidation Request,BOC,2019-02-05 12:56:24+00:00,2019-02-07 03:58:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2094,Request completed with account closure,BOC,2019-02-07 03:58:24+00:00,2019-02-07 03:58:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2095,Request created,00314,2019-01-31 15:01:24+00:00,2019-01-31 15:02:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2095,Evaluating Request (NO registered letter),00429,2019-01-31 15:02:24+00:00,2019-01-31 16:45:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2095,Service closure Request with network responsibility,NotDef,2019-01-31 16:45:24+00:00,2019-01-31 16:48:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2095,Service closure Request with BO responsibility,BOC,2019-01-31 16:48:24+00:00,2019-01-31 17:47:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2095,Pending Request for Reservation Closure,BOC,2019-01-31 17:47:24+00:00,2019-01-31 17:47:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2095,Pending Liquidation Request,BOC,2019-01-31 17:47:24+00:00,2019-02-04 13:00:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2095,Request completed with account closure,BOC,2019-02-04 13:00:24+00:00,2019-02-04 13:00:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2096,Request created,00559,2019-01-31 15:03:24+00:00,2019-01-31 15:03:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2096,Evaluating Request (NO registered letter),SB43,2019-01-31 15:03:24+00:00,2019-01-31 15:26:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2096,Service closure Request with network responsibility,NotDef,2019-01-31 15:26:24+00:00,2019-01-31 15:26:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2096,Authorization Requested,00925,2019-01-31 15:26:24+00:00,2019-01-31 15:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2096,Service closure Request with BO responsibility,BOC,2019-01-31 15:34:24+00:00,2019-02-11 08:43:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2096,Pending Request for Reservation Closure,BOC,2019-02-11 08:43:24+00:00,2019-02-11 08:46:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2096,Pending Liquidation Request,BOC,2019-02-11 08:46:24+00:00,2019-02-12 17:49:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2096,Request completed with account closure,BOC,2019-02-12 17:49:24+00:00,2019-02-12 17:49:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2097,Request created,00580,2019-01-31 15:04:24+00:00,2019-01-31 15:04:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2097,Request deleted,NotDef,2019-01-31 15:04:24+00:00,2019-01-31 15:04:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2098,Request created,00329,2019-01-31 15:08:24+00:00,2019-01-31 15:08:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2098,Service closure Request with network responsibility,NotDef,2019-01-31 15:08:24+00:00,2019-01-31 15:11:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2098,Authorization Requested,00137,2019-01-31 15:11:24+00:00,2019-01-31 15:44:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2098,Pending Request for Reservation Closure,BOC,2019-01-31 15:44:24+00:00,2019-01-31 15:45:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2098,Pending Liquidation Request,BOC,2019-01-31 15:45:24+00:00,2019-02-04 11:27:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2098,Back-Office Adjustment Requested,BOCSER,2019-02-04 11:27:24+00:00,2019-02-07 08:58:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2098,Request completed with account closure,BOC,2019-02-07 08:58:24+00:00,2019-02-07 08:58:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2099,Request created,00566,2019-01-31 15:09:24+00:00,2019-01-31 15:09:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2099,Request deleted,NotDef,2019-01-31 15:09:24+00:00,2019-01-31 15:09:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2100,Request created,00282,2019-01-31 15:09:24+00:00,2019-01-31 15:09:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2100,Service closure Request with network responsibility,00057,2019-01-31 15:09:24+00:00,2019-01-31 15:15:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2100,Service closure Request with BO responsibility,BOC,2019-01-31 15:15:24+00:00,2019-01-31 15:51:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2100,Pending Request for Reservation Closure,BOC,2019-01-31 15:51:24+00:00,2019-01-31 15:52:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2100,Pending Liquidation Request,BOC,2019-01-31 15:52:24+00:00,2019-02-04 08:54:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2100,Request completed with account closure,BOC,2019-02-04 08:54:24+00:00,2019-02-04 08:54:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2101,Request created,00487,2019-01-31 15:10:24+00:00,2019-01-31 15:12:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2101,Service closure Request with network responsibility,00363,2019-01-31 15:12:24+00:00,2019-01-31 15:13:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2101,Authorization Requested,00608,2019-01-31 15:13:24+00:00,2019-01-31 15:31:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2101,Service closure Request with BO responsibility,BOC,2019-01-31 15:31:24+00:00,2019-01-31 15:54:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2101,Pending Request for Reservation Closure,BOC,2019-01-31 15:54:24+00:00,2019-01-31 15:57:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2101,Pending Liquidation Request,BOC,2019-01-31 15:57:24+00:00,2019-02-01 17:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2101,Request completed with account closure,BOC,2019-02-01 17:34:24+00:00,2019-02-01 17:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2102,Request created,00742,2019-01-31 15:10:24+00:00,2019-01-31 15:10:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2102,Service closure Request with network responsibility,NotDef,2019-01-31 15:10:24+00:00,2019-01-31 15:10:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2102,Authorization Requested,00516,2019-01-31 15:10:24+00:00,2019-01-31 15:44:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2102,Service closure Request with BO responsibility,BOC,2019-01-31 15:44:24+00:00,2019-02-05 09:44:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2102,Pending Request for Reservation Closure,BOC,2019-02-05 09:44:24+00:00,2019-02-05 09:46:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2102,Pending Liquidation Request,BOC,2019-02-05 09:46:24+00:00,2019-02-06 11:09:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2102,Request completed with account closure,BOC,2019-02-06 11:09:24+00:00,2019-02-06 11:09:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Request created,00147,2019-01-31 15:10:24+00:00,2019-01-31 15:10:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Evaluating Request (NO registered letter),00870,2019-01-31 15:10:24+00:00,2019-01-31 17:20:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Service closure Request with network responsibility,NotDef,2019-01-31 17:20:24+00:00,2019-01-31 17:20:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Authorization Requested,00000,2019-01-31 17:20:24+00:00,2019-02-01 09:52:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Service closure Request with BO responsibility,BOC,2019-02-01 09:52:24+00:00,2019-02-05 11:46:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Authorization Requested,00053,2019-02-05 11:46:24+00:00,2019-02-05 14:16:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Service closure Request with BO responsibility,BOC,2019-02-05 14:16:24+00:00,2019-02-06 10:45:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Pending Request for Reservation Closure,BOC,2019-02-06 10:45:24+00:00,2019-02-06 10:47:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Pending Liquidation Request,BOC,2019-02-06 10:47:24+00:00,2019-02-07 15:19:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2103,Request completed with account closure,BOC,2019-02-07 15:19:24+00:00,2019-02-07 15:19:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2104,Request created,00621,2019-01-31 15:11:24+00:00,2019-01-31 15:14:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2104,Evaluating Request (NO registered letter),00518,2019-01-31 15:14:24+00:00,2019-02-01 10:10:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2104,Service closure Request with network responsibility,NotDef,2019-02-01 10:10:24+00:00,2019-02-01 10:13:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2104,Service closure Request with BO responsibility,00835,2019-02-01 10:13:24+00:00,2019-02-04 11:46:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2104,Pending Request for Reservation Closure,BOC,2019-02-04 11:46:24+00:00,2019-02-04 11:47:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2104,Pending Liquidation Request,BOC,2019-02-04 11:47:24+00:00,2019-02-06 10:31:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2104,Request completed with account closure,BOC,2019-02-06 10:31:24+00:00,2019-02-06 10:31:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case_2105,Request created,00621,2019-01-31 15:15:24+00:00,2019-01-31 15:15:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2105,Service closure Request with network responsibility,NotDef,2019-01-31 15:15:24+00:00,2019-01-31 15:19:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2105,Authorization Requested,00025,2019-01-31 15:20:24+00:00,2019-02-01 10:43:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2105,Service closure Request with BO responsibility,BOC,2019-02-01 10:43:24+00:00,2019-02-11 12:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2105,Pending Request for Reservation Closure,BOC,2019-02-11 12:34:24+00:00,2019-02-11 12:35:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2105,Pending Liquidation Request,BOCSER,2019-02-11 12:35:24+00:00,2019-02-13 09:59:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2105,Request completed with account closure,BOC,2019-02-13 09:59:24+00:00,2019-02-13 09:59:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2106,Request created,00525,2019-01-31 15:20:24+00:00,2019-01-31 15:20:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2106,Pending Request for Network Information,SDCTCC,2019-01-31 15:20:24+00:00,2019-03-11 09:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2106,Service closure Request with network responsibility,00705,2019-03-11 09:34:24+00:00,2019-03-11 09:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2106,Authorization Requested,00313,2019-03-11 09:34:24+00:00,2019-03-11 10:11:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2106,Service closure Request with BO responsibility,BOC,2019-03-11 10:11:24+00:00,2019-03-21 08:47:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2106,Network Adjustment Requested,00430,2019-03-21 08:47:24+00:00,2019-03-21 09:38:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2106,Pending Request for Reservation Closure,BOC,2019-03-21 09:38:24+00:00,2019-03-21 09:39:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2106,Pending Liquidation Request,BOC,2019-03-21 09:39:24+00:00,2019-03-22 16:39:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2106,Request completed with account closure,BOC,2019-03-22 16:39:24+00:00,2019-03-22 16:39:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2107,Request created,00200,2019-01-31 15:23:24+00:00,2019-01-31 15:23:24+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2107,Service closure Request with network responsibility,00632,2019-01-31 15:23:24+00:00,2019-01-31 15:23:24+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
