case:concept:name,concept:name,org:resource,start:timestamp,time:timestamp,EventOrigin = Application,EventOrigin = Offer,EventOrigin = Workflow,Action = Created,Action = statechange,Action = Deleted,RequestedAmount,ApplicationType = New credit,ApplicationType = Limit raise,LoanGoal = Home improvement,LoanGoal = Car,LoanGoal = Existing loan takeover,"LoanGoal = Other, see explanation",LoanGoal = Unknown,LoanGoal = Extra spending limit,LoanGoal = Remaining debt home,LoanGoal = Caravan / Camper,LoanGoal = Not speficied,LoanGoal = Motorcycle,LoanGoal = Business goal,LoanGoal = Boat,LoanGoal = Tax payments
Application_1908458446,A_Cancelled,User_49,2016-05-18 09:35:09.918000+00:00,2016-07-19 15:48:09.918000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1908458446,O_Cancelled,User_60,2016-07-19 15:48:09.918000+00:00,2016-07-19 15:48:09.918000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1914390950,A_Create Application,User_1,2016-05-12 15:42:17.763000+00:00,2016-05-12 15:42:17.763000+00:00,,,,,,,6000.0,,,,,,,,,,,,,,,
Application_1914390950,A_Submitted,User_1,2016-05-12 15:42:17.763000+00:00,2016-05-12 15:42:17.803000+00:00,,,,,,,6000.0,,,,,,,,,,,,,,,
Application_1914390950,W_Handle leads,User_46,2016-05-12 15:42:17.803000+00:00,2016-05-12 16:48:22.852000+00:00,,,,,,,6000.0,,,,,,,,,,,,,,,
Application_1914390950,A_Concept,User_46,2016-05-12 16:48:22.852000+00:00,2016-05-12 16:48:22.885000+00:00,,,,,,,6000.0,,,,,,,,,,,,,,,
Application_1914390950,A_Accepted,User_74,2016-05-12 16:48:22.885000+00:00,2016-05-19 10:00:16.649000+00:00,,,,,,,6000.0,,,,,,,,,,,,,,,
Application_1914390950,O_Create Offer,User_74,2016-05-19 10:00:16.649000+00:00,2016-05-19 10:06:20.221000+00:00,,,,,,,6000.0,,,,,,,,,,,,,,,
Application_1914390950,O_Created,User_74,2016-05-19 10:06:20.221000+00:00,2016-05-19 10:06:22.599000+00:00,,,,,,,6000.0,,,,,,,,,,,,,,,
Application_1914390950,O_Sent (mail and online),User_74,2016-05-19 10:06:22.599000+00:00,2016-05-19 10:07:25.595000+00:00,,,,,,,6000.0,,,,,,,,,,,,,,,
Application_1914390950,A_Complete,User_74,2016-05-19 10:07:25.595000+00:00,2016-05-19 10:07:25.624000+00:00,,,,,,,6000.0,,,,,,,,,,,,,,,
Application_1914390950,A_Validating,User_60,2016-05-19 10:07:25.624000+00:00,2016-05-27 14:20:25.624000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,6000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1914390950,O_Returned,User_118,2016-05-27 14:20:25.624000+00:00,2016-05-27 14:20:25.624000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,6000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1914390950,W_Validate application,User_99,2016-05-27 14:20:25.624000+00:00,2016-05-27 15:06:25.624000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,6000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1919730327,A_Create Application,User_1,2016-05-10 18:25:55.744000+00:00,2016-05-10 18:25:55.744000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1919730327,A_Submitted,User_1,2016-05-10 18:25:55.744000+00:00,2016-05-10 18:25:55.782000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1919730327,A_Concept,User_1,2016-05-10 18:25:55.782000+00:00,2016-05-10 18:27:42.576000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1919730327,A_Accepted,User_49,2016-05-10 18:27:42.576000+00:00,2016-05-12 14:42:25.605000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1919730327,O_Create Offer,User_49,2016-05-12 14:42:25.605000+00:00,2016-05-12 14:44:14.376000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1919730327,O_Created,User_49,2016-05-12 14:44:14.376000+00:00,2016-05-12 14:44:15.644000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1919730327,O_Sent (mail and online),User_49,2016-05-12 14:44:15.644000+00:00,2016-05-12 14:45:17.221000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1919730327,W_Complete application,User_49,2016-05-12 14:45:17.221000+00:00,2016-05-12 14:45:17.236000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1919730327,A_Complete,User_49,2016-05-12 14:45:17.236000+00:00,2016-05-12 14:45:17.249000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1919730327,A_Cancelled,User_1,2016-05-12 14:45:17.249000+00:00,2016-06-12 12:25:17.249000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1919730327,O_Cancelled,User_60,2016-06-12 12:25:17.249000+00:00,2016-06-12 12:25:17.249000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1920232219,A_Create Application,User_1,2016-05-10 09:33:44.776000+00:00,2016-05-10 09:33:44.776000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,A_Submitted,User_1,2016-05-10 09:33:44.776000+00:00,2016-05-10 09:33:44.878000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,A_Concept,User_1,2016-05-10 09:33:44.878000+00:00,2016-05-10 09:34:52.374000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,A_Accepted,User_70,2016-05-10 09:34:52.374000+00:00,2016-05-10 15:34:23.919000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,O_Create Offer,User_70,2016-05-10 15:34:23.919000+00:00,2016-05-10 15:39:23.563000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,O_Created,User_70,2016-05-10 15:39:23.563000+00:00,2016-05-10 15:39:24.771000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,O_Sent (mail and online),User_70,2016-05-10 15:39:24.771000+00:00,2016-05-10 15:40:30.100000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,A_Complete,User_70,2016-05-10 15:40:30.100000+00:00,2016-05-10 15:40:30.128000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,A_Validating,User_112,2016-05-10 15:40:30.128000+00:00,2016-05-26 12:15:52.527000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,A_Incomplete,User_102,2016-05-26 12:15:52.527000+00:00,2016-05-26 13:34:52.823000+00:00,,,,,,,14500.0,,,,,,,,,,,,,,,
Application_1920232219,A_Validating,User_60,2016-05-26 13:34:52.823000+00:00,2016-05-26 18:45:52.823000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,14500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1920232219,O_Returned,User_112,2016-05-26 18:45:52.823000+00:00,2016-05-26 18:45:52.823000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,14500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1920232219,W_Validate application,User_102,2016-05-26 18:45:52.823000+00:00,2016-05-27 09:21:52.823000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,14500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1920232219,O_Accepted,User_102,2016-05-26 18:45:52.823000+00:00,2016-05-27 13:42:52.823000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,14500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1920232219,A_Pending,User_115,2016-05-27 13:42:52.823000+00:00,2016-05-27 13:42:52.823000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,14500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,A_Create Application,User_1,2016-05-27 13:41:04.785000+00:00,2016-05-27 13:41:04.785000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1925010934,A_Submitted,User_1,2016-05-27 13:41:04.785000+00:00,2016-05-27 13:41:04.892000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1925010934,A_Concept,User_1,2016-05-27 13:41:04.892000+00:00,2016-05-27 13:41:45.842000+00:00,,,,,,,5000.0,,,,,,,,,,,,,,,
Application_1925010934,A_Accepted,User_60,2016-05-27 13:41:45.842000+00:00,2016-05-30 07:03:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,O_Create Offer,User_28,2016-05-30 07:03:45.842000+00:00,2016-05-30 07:05:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,O_Created,User_61,2016-05-30 07:05:45.842000+00:00,2016-05-30 07:05:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,O_Sent (mail and online),User_36,2016-05-30 07:05:45.842000+00:00,2016-05-30 07:05:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,A_Complete,User_48,2016-05-30 07:05:45.842000+00:00,2016-05-30 07:05:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,O_Create Offer,User_16,2016-05-30 07:05:45.842000+00:00,2016-05-30 07:11:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,O_Created,User_15,2016-05-30 07:11:45.842000+00:00,2016-05-30 07:11:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,O_Sent (mail and online),User_25,2016-05-30 07:11:45.842000+00:00,2016-05-30 07:11:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,W_Complete application,User_14,2016-05-30 07:11:45.842000+00:00,2016-05-30 07:11:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,A_Complete,User_44,2016-05-30 07:11:45.842000+00:00,2016-05-30 07:11:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,A_Cancelled,User_1,2016-05-30 07:11:45.842000+00:00,2016-06-29 18:29:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,O_Cancelled,User_1,2016-06-29 18:29:45.842000+00:00,2016-06-29 18:29:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1925010934,O_Cancelled,User_1,2016-06-29 18:29:45.842000+00:00,2016-06-29 18:29:45.842000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1926789577,A_Create Application,User_1,2016-05-13 16:56:44.262000+00:00,2016-05-13 16:56:44.262000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,A_Submitted,User_1,2016-05-13 16:56:44.262000+00:00,2016-05-13 16:56:44.302000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,A_Concept,User_1,2016-05-13 16:56:44.302000+00:00,2016-05-13 16:57:45.176000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,A_Accepted,User_41,2016-05-13 16:57:45.176000+00:00,2016-05-18 17:28:32.186000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,O_Create Offer,User_41,2016-05-18 17:28:32.186000+00:00,2016-05-18 17:35:06.847000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,O_Created,User_41,2016-05-18 17:35:06.847000+00:00,2016-05-18 17:35:08.212000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,O_Create Offer,User_41,2016-05-18 17:35:08.212000+00:00,2016-05-18 17:35:23.368000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,O_Created,User_41,2016-05-18 17:35:23.368000+00:00,2016-05-18 17:35:24.897000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,O_Sent (mail and online),User_41,2016-05-18 17:35:24.897000+00:00,2016-05-18 17:35:45.798000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,O_Sent (mail and online),User_41,2016-05-18 17:35:45.798000+00:00,2016-05-18 17:35:45.800000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,W_Complete application,User_41,2016-05-18 17:35:45.800000+00:00,2016-05-18 17:35:45.815000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,A_Complete,User_41,2016-05-18 17:35:45.815000+00:00,2016-05-18 17:35:45.827000+00:00,,,,,,,9000.0,,,,,,,,,,,,,,,
Application_1926789577,A_Cancelled,User_1,2016-05-18 17:35:45.827000+00:00,2016-06-18 17:18:45.827000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,9000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1926789577,O_Cancelled,User_60,2016-06-18 17:18:45.827000+00:00,2016-06-18 17:18:45.827000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,9000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1926789577,O_Cancelled,User_36,2016-06-18 17:18:45.827000+00:00,2016-06-18 17:18:45.827000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,9000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1929631403,A_Create Application,User_43,2016-05-17 13:03:33.008000+00:00,2016-05-17 13:03:33.008000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,A_Concept,User_43,2016-05-17 13:03:33.008000+00:00,2016-05-17 13:03:33.026000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,A_Accepted,User_43,2016-05-17 13:03:33.026000+00:00,2016-05-17 13:05:18.811000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,O_Create Offer,User_43,2016-05-17 13:05:18.811000+00:00,2016-05-17 13:07:53.164000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,O_Created,User_43,2016-05-17 13:07:53.164000+00:00,2016-05-17 13:07:54.427000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,O_Sent (mail and online),User_43,2016-05-17 13:07:54.427000+00:00,2016-05-17 13:11:44.819000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,W_Complete application,User_43,2016-05-17 13:11:44.819000+00:00,2016-05-17 13:11:44.840000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,A_Complete,User_43,2016-05-17 13:11:44.840000+00:00,2016-05-17 13:11:44.866000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,A_Validating,User_2,2016-05-17 13:11:44.866000+00:00,2016-05-24 11:52:24.285000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,O_Returned,User_2,2016-05-24 11:52:24.285000+00:00,2016-05-24 11:52:30.598000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,W_Validate application,User_29,2016-05-24 11:52:30.598000+00:00,2016-05-25 12:17:35.047000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,A_Incomplete,User_29,2016-05-25 12:17:35.047000+00:00,2016-05-25 12:17:35.060000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,A_Validating,User_121,2016-05-25 12:17:35.060000+00:00,2016-05-27 12:40:18.642000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1929631403,W_Validate application,User_75,2016-05-27 12:40:18.642000+00:00,2016-05-27 12:47:18.642000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1931704378,A_Create Application,User_1,2016-05-20 14:15:13.574000+00:00,2016-05-20 14:15:13.574000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,A_Submitted,User_1,2016-05-20 14:15:13.574000+00:00,2016-05-20 14:15:13.632000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,A_Concept,User_1,2016-05-20 14:15:13.632000+00:00,2016-05-20 14:16:25.679000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,A_Accepted,User_18,2016-05-20 14:16:25.679000+00:00,2016-05-23 14:17:35.236000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Create Offer,User_18,2016-05-23 14:17:35.236000+00:00,2016-05-23 14:22:37.861000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Created,User_18,2016-05-23 14:22:37.861000+00:00,2016-05-23 14:22:39.247000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Create Offer,User_18,2016-05-23 14:22:39.247000+00:00,2016-05-23 14:23:48.481000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Created,User_18,2016-05-23 14:23:48.481000+00:00,2016-05-23 14:23:49.865000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Sent (mail and online),User_18,2016-05-23 14:23:49.865000+00:00,2016-05-23 14:24:19.220000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Sent (mail and online),User_18,2016-05-23 14:24:19.220000+00:00,2016-05-23 14:24:19.223000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,A_Complete,User_18,2016-05-23 14:24:19.223000+00:00,2016-05-23 14:24:19.254000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Cancelled,User_18,2016-05-23 14:24:19.254000+00:00,2016-05-23 14:24:58.551000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Create Offer,User_18,2016-05-23 14:24:58.551000+00:00,2016-05-23 14:25:37.145000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Created,User_18,2016-05-23 14:25:37.145000+00:00,2016-05-23 14:25:38.578000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,O_Sent (mail and online),User_18,2016-05-23 14:25:38.578000+00:00,2016-05-23 14:25:57.027000+00:00,,,,,,,10000.0,,,,,,,,,,,,,,,
Application_1931704378,W_Complete application,User_18,2016-05-23 14:25:57.027000+00:00,2016-05-23 14:25:57.027000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,10000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1931704378,A_Complete,User_16,2016-05-23 14:25:57.027000+00:00,2016-05-23 14:25:57.027000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,10000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1931704378,A_Validating,User_2,2016-05-23 14:25:57.027000+00:00,2016-06-06 14:36:57.027000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,10000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1931704378,O_Accepted,User_117,2016-06-06 14:36:57.027000+00:00,2016-06-07 09:24:57.027000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,10000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1931704378,A_Pending,User_30,2016-06-07 09:24:57.027000+00:00,2016-06-07 09:24:57.027000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,10000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1931704378,W_Validate application,User_87,2016-06-07 09:24:57.027000+00:00,2016-06-07 09:31:57.027000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,10000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,A_Create Application,User_1,2016-05-17 21:11:56.545000+00:00,2016-05-17 21:11:56.545000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,A_Submitted,User_1,2016-05-17 21:11:56.545000+00:00,2016-05-17 21:11:56.689000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,A_Concept,User_1,2016-05-17 21:11:56.689000+00:00,2016-05-17 21:12:36.513000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,A_Accepted,User_20,2016-05-17 21:12:36.513000+00:00,2016-05-27 08:44:38.663000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,O_Create Offer,User_20,2016-05-27 08:44:38.663000+00:00,2016-05-27 08:45:46.410000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,O_Created,User_20,2016-05-27 08:45:46.410000+00:00,2016-05-27 08:45:47.697000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,O_Create Offer,User_20,2016-05-27 08:45:47.697000+00:00,2016-05-27 08:46:05.173000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,O_Created,User_20,2016-05-27 08:46:05.173000+00:00,2016-05-27 08:46:06.448000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,O_Sent (mail and online),User_20,2016-05-27 08:46:06.448000+00:00,2016-05-27 08:46:59.069000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,O_Sent (mail and online),User_20,2016-05-27 08:46:59.069000+00:00,2016-05-27 08:46:59.071000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,A_Complete,User_20,2016-05-27 08:46:59.071000+00:00,2016-05-27 08:46:59.110000+00:00,,,,,,,17000.0,,,,,,,,,,,,,,,
Application_1932624040,A_Validating,User_116,2016-05-27 08:46:59.110000+00:00,2016-05-30 07:07:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,O_Returned,User_116,2016-05-30 07:07:59.110000+00:00,2016-05-30 07:07:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,W_Validate application,User_29,2016-05-30 07:07:59.110000+00:00,2016-05-30 08:46:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,A_Incomplete,User_100,2016-05-30 08:46:59.110000+00:00,2016-05-30 08:46:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,A_Validating,User_121,2016-05-30 08:46:59.110000+00:00,2016-06-01 12:30:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,O_Returned,User_117,2016-06-01 12:30:59.110000+00:00,2016-06-01 12:30:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,A_Denied,User_95,2016-06-01 12:30:59.110000+00:00,2016-06-06 05:44:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,O_Refused,User_87,2016-06-06 05:44:59.110000+00:00,2016-06-06 05:44:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,W_Validate application,User_75,2016-06-06 05:44:59.110000+00:00,2016-06-06 07:06:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1932624040,A_Incomplete,User_100,2016-06-06 07:06:59.110000+00:00,2016-06-06 07:06:59.110000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
